,text,label
937,Protect pregnant healthcare workers in the UK from COVID-19,False
938,Save Altitude Trampoline Park in Spokane Valley,False
939,Hazard Pay for Security Officers as Fontliners during COVID-19 Pandemic,False
940,Heritage Golf & Country Club - don’t kill beloved local kangas!,False
941,Covid-19 shouldn't stop academic Justice,False
942,Tell Jim Justice to lock down West Virginia,False
943,GDC & CoreCivic Prisons Covid Release Must Happen Immediately: Save Our Loved Ones!!!,False
944,Bring back some flight services to Queenstown,False
945,Governor Raimondo: Allocate federal COVID-19 relief funds to save RI small businesses NOW.,False
946,CANCELLATION OF DU EXAMINATIONS,False
947,"Covid-19 Support for Entrepreneurs, Consultants & Gig Economy & Part-time Workers",False
948,Open Smaller Gyms in Ontario,False
949,Les 10 réclamations urgentes pour lutter plus efficacement contre le COVID-19 en Belgique,False
950,Let 27 North Residents Cancel Their Lease Contracts Amid COVID-19,False
951,Faith in our ADOM Schools,False
952,CoronaVirus - Coventry University deadline extension,False
953,To get the Summit Athlete Gift-Bags,False
954,"Cheerleading,  Dance and amateur sports clubs to be included in Covid 19 Announcements",True
955,University of San Diego changes courses to online due to the spread of COVID-19,False
956,Father is dying from Covid19 & Plasma is his only hope and hospital won’t give it to him!,False
957,Stop companies Profiteering from £120 Private Covid-19 Testing!,False
958,Suspend Mortgage & Rent Payments in Maryland During COVID-19,False
959,Yoga Studios Are Not Gyms,False
960,"Save the dagwood dog guy,",False
961,Stop all animal transports during covid-19,False
962,"ОСТАНОВИТЬ РЕПРЕССИИ, ОСВОБОДИТЬ ПОЛИТЗАКЛЮЧЕННЫХ И  ЗАДЕРЖАННЫХ ПО ПОЛИТИЧЕСКИМ МОТИВАМ",False
963,Ensuring the safety and Respect of healthcare professionals in current pandemic scenario,False
964,Indiana for the Safe Return to Schools,False
965,Close Chipotle during COVID-19,False
966,Keep children out of school during the COVID-19 crisis,False
967,Save the fitness Industry from the economic effect of Covid 19,False
968,Petition to Reopen NYS Gymnastics Clubs,False
969,Implement a No Detriment Policy for University of the West of England,False
970,"Suspend rent, mortgage and utilities bill of Texas",False
971,Ontario MRTs/DMSs united to get the respect/recognition we deserve. COVID-19 Pandemic Pay,False
972,#CancelofflineexamsinKA,False
973,Spotlight on NJ Unemployment Lag during Covid-19 Shutdown!,False
974,SAVE THE CUNY STUDENTS,False
975,Urging the CSWE to reconsider field practice hour waiver due to the government shutdowns,False
976,McConnell and Schumer: Make it Monthly Stimulus Checks & Support the #PeoplesStimulus,False
977,NSFAS should provide students with Laptops to study during this pandemic of COVID 19,False
978,Declare Digital Learning plan for Education deprived school children of Rural Maharashtra,False
979,No to abandonment,False
980,NJ edTPA COVID-19: WAIVE edTPA for Fall 2020 Graduates,False
981,National Poetry Library SOS #NPLSOS,False
982,Make Ryerson courses pass/fail,False
983,Petition for PDPU to take prevention against COVID 19,False
984,GOVERNMENTS TO BAN ALL WET MARKETS-STOP ANOTHER COVID 19 OUTBREAK,False
985,"Gov. Kemp, Save Lives, Let Our Cities Mask!",True
986,No Colleges until Zero Covid Case in the State or until Vaccines are out,False
987,Stop Sussex from Sacking their Staff! Covid-19,False
988,PROTECT  OREGON  INMATES  FROM  CORONAVIRUS (COVID19),False
989,Contra o FIM da Saúde Pública Federal no Rio de Janeiro,False
990,A year tax free after the pandemic for all key workers who had to work through covid 19,False
991,KEEP GYMS OPEN IN CT,False
992,President Rule in Bihar,False
993,Make Covid19 tests available to care staff working with vulnerable elderly people in care,False
994,Open Outdoor Youth Sports Activities in Massachusetts,False
995,Travel Ban on US & Europe,False
996,Make all UWL (online next because of Covid-19) classes pass or fail for this semester,False
997,Ask Concordia University to Suspend All In-Person Instruction,False
998,Major retail chains should provide free home delivery to those most at risk from Covid-19.,True
999,"Continue to Subsidize Child Care, in Texas, during the Covid 19 pandemic",False
1000,Advice the government of Botswana to temporarily close down schools amid covid 19 outbreak,False
1001,COVID BCG Vaccine must start in countries with highest cases of infections NOT in Africa.,False
1002,Governor Jay Inslee to forgive Rent/Mortgage in Washington State for 90 days,False
1003,ATTN Governor Baker- Open Mass Training studios and Personal Training Safely ASAP,False
1004,Pace University Petition - COVID-19 Pandemic,False
1005,Pay NYC substitute para professionals during COVID-19 School Closures,False
1006,A plea to the Universities during the time of this Pandemic,False
1007,CARTA PELOS POBRES!,False
1008,NO NASHVILLE GOP CONVENTION,False
1009,Support BGU Students during Covid-19,False
1010,HELP NS Veterinary Clinics Stay Open‼️,False
1011,SNP MP Margaret Ferrier resign after travelling to London with a positive COVID test,False
1012,Start drive-through community-based COVID-19 assessment centres provided by our Labs!,False
1013,Promotion Of AKTU College Students to Next Semester Without Exam.,False
1014,"Guarantee PPE availability for healthcare workers, both in government and private sector",False
1015,University of Guelph COVID-19 - Move Classes Online,False
1016,Get Finals Moved to Online Due to Corona Virus (COVID-19),False
1017,“Freeze Rent and Mortgages during Covid-19”,False
1018,UVM COVID 19 Protocol,False
1019,Compensate Fees after Closure of Universities due to Covid-19 Pandemic,False
1020,No MAGA Mural in Petaluma!,False
1021,"Petition to Freeze Rent, Mortgage, & Utility Bills During Covid-19 Pandemic",False
1022,Utah: Require Insurers to Pay COVID-19 Business Interruption Claims for Restaurants,False
1023,Halt all catalogs sent through USPS for the 3 weeks leading up to the election,False
1024,Shut down TORONTO COVID-19,False
1025,"Partial tuition refund for students at Greengates, due to online classes.",False
1026,Fund & Restore the SBA EIDL to help small businesses and gig workers affected by COVID-19.,False
1027,No Karnataka CET in July,False
1028,PETITION FOR ACADEMIC EASE,False
1029,Demand Adequate Pay for Actra Toronto Members Completing Required COVID Testing,False
1030,Protest against petroleum fuel price hike in India,False
1031,Objection to Notice dt-12th Feb 2021 issued by Panvel Municipality for Property tax,False
1032,Allow cancer patients to access treatment and clinical trials - please do not donate,False
1033,Cancel Deanza Classes Amid Coronavirus Outbreak (COVID-19),False
1034,Reopen pools now,False
1035,Cancel B Tech Exams for intermediate semesters -KTU,False
1036,LET US PLAY,False
1037,Stop the deportation of Australian mothers and their children into abusive situations,False
1038,AMEND the Law Indicating 3% Philhealth Premiums for Physicians and 0​.​5% Yearly Increase,False
1039,Re-enact mandatory indoor masking as a basic public health measure.,True
1040,Reschedule Class of 2020 Events!,False
1041,Pass/Fail Grading Option at the University of South Carolina for this Semester,False
1042,Addison Davis must RESIGN Immediately,False
1043,Haramkan penggunaan dan penjualan rokok elektronik dan vape di Malaysia,False
1044,Pelo Lockdown em TODAS cidades com +150​.​000 habitantes,False
1045,Clemency for Bryon Russ,False
1046,"Moderna, Pfizer, and CureVac: Ensure we can end the Pandemic. Help others produce Vaccine",False
1047,Stop travel to rural holiday destinations in UK during Covid-19,False
1048,Cerrar canal de SOY DAVID SHOW por violar cuarentena COVID-19,False
1049,"Build bike lanes on Bloor, Danforth & Yonge now",False
1050,REISEWARNUNG AUFHEBEN! - Mallorca is NO RISK zone.,False
1051,ALL EXAMS / TESTS TO BE ONLINE,False
1052,"Cherokee Co. Sheriff Spokesperson, Capt. Jay Baker Must Go!",False
1053,The German government should cancel rents for international students till CoVid19 is over.,False
1054,Petition for Online Teaching in LSE under COVID-19 Threat,False
1055,Smaller Nonprofits Need Help Now To Survive COVID-19,False
1056,Make CUSD Schoolwork Optional Due to COVID-19 Pandemic,False
1057,Replacing the COVID Awareness Caller tune with Mayur Jumani's Remix version,False
1058,Australian Dept of Education Duty of care failures COVID 19,False
1059,Health care workers and Covid-19,False
1060,"Indian Doctors battling COVID lack PPE, while IPL pays cricketers millions of dollars",True
1061,Illinois  Schools Should Void 4th Quarter Grading and Pass All 2019/2020 Classes,False
1062,Make UNF give us refunds for housing/ dining if we are forced to leave again due to covid,False
1063,Change UT to a Pass/Fail grading system (with a letter grade option) for Spring 2020,False
1064,Front line workers deserve hazard pay from Danbury and New Milford Hospital.,False
1065,Regarding UC Irvine's Decision to Cancel 2020 Commencement,False
1066,"IDPH, Cheerleaders Are Athletes! COVID-19",False
1067,"Stop the spread of COVID-19: Cancel the 7/11/20 Trump rally in Portsmouth, NH",False
1068,CoVid 19 Petition : To gain government support for small businesses in India,False
1069,VTU is planning to conduct Offline exam over online semester - COVID is still rising,False
1070,Demand a Green New Deal to save the planet after Covid-19,False
1071,Protect Pregnant Healthcare Workers & Healthcare System from COVID19,False
1072,Cuomo Close NYC construction during  Covid-19. Save peoples lives,False
1073,"COVID-19 Pandemic: Supplies, Financial Support and Compassion for Humanity",False
1074,Extend IELTS validity by a year following Covid-19 Pandemic,False
1075,Commence Scenario 2 for High Schools and Revise COVID-19 Guidelines in Alberta,False
1076,Petition to PM & FM INDIA: RELIEF FOR INDIAN LOAN BORROWER;EMI HOLIDAY! PLS BAN MORATORIUM,False
1077,Facebook: Don’t stop the music!,False
1078,Extend compassionate use of Remdesivir to health care workers,False
1079,Impose trade sanctions for nations with unsafe bio-security in their (wet) meat markets,False
1080,Lift the ban on alcohol sales in Barbados during the Covid-19 lock-down,False
1081,"Housing Is Health! No Homelessness, No Rent Debt",False
1082,Padma Vibhushan for Dr KK Aggarwal,False
1083,Petition to lower the tuition fees for 2020/2021 sem 1 at Universiti Teknologi Malaysia.,False
1084,MUHS should conduct online examination or Postpone MBBS examinations due to rising COVID,False
1085,Release College Students From Off-Campus Housing Obligations During COVID-19 Pandemic,False
1086,Get competitive swimmers back in the pool in PA!,False
1087,Extend COVID-19 relief packages to temporary visa holders,False
1088,Justice for Nikita Tomar,False
1089,"Allow live meetings, conventions, and tradeshows to operate in Las Vegas at 50% capacity!",True
1090,Protect Chesterfield's Special Education Students!,False
1091,Forgiving rents in the time of lockdown due to Coronavirus,False
1092,Move the Pop-Up Covid Test Centre away from the Old Town!,True
1093,We Won't Leave Anyone In Our Community Behind During COVID-19 Pandemic,False
1094,Tranparency Regarding Keller ISD's Management of COVID-19,False
1095,Protect Orillia During COVID-19,False
1096,Release all ICE Detainees Immediately,False
1097,Unmask Elementary Children Outdoors (and all together).,True
1098,Save Redrow/Crem skatepark,False
1099,Give the elderly the first hour of supermarket trading during Covid-19,False
1100,Close all MESA PUBLIC SCHOOLS because of COVID-19. Protect our Children!,False
1101,#PostponeNEET_JEE,False
1102,Cancel all further exams due to instability caused by COVID-19,False
1103,Governor Hogan: Close preschools to protect childcare workers from the spread of COVID-19,False
1104,Lower the age of breast cancer screening in Scotland - “Better screened than sorry”,False
1105,Open Personal Training Studios During Phase 2,False
1106,Tell Gov. Cuomo: Broadway Deserves a Seat at the Table,False
1107,Covid 19: Repatriación de argentinos y residentes argentinos en el exterior.,False
1108,NIRA to extend eligibility for athletes whose seasons were cut short,False
1109,Protect Essential Autism Care in PA,False
1110,Pass all classes of 2020 second semester,False
1111,Concordia University students asking for the grading system this semester to be PASS/FAIL,False
1112,Postpartum support for mothers in Newfoundland during COVID-19,False
1113,Saskatchewan Needs a Better Back-To-School Plan,False
1114,Petition for NSW Year 12 students to hold Graduation Assemblies and formals,False
1115,"Lecce, DO NOT CHANGE MARCH BREAK AGAIN!",False
1116,Postpone Highschool Spring Sports instead of Cancelling,False
1117,Save Echo Park Lake,False
1118,Proactively protecting the health of SHSU and Huntsville Amid growing concerns of COVID-19,False
1119,Reschedule Rutgers University 2020 Commencement,False
1120,COVID Outbreak: CLOSE DEVONSHIRE MALL,False
1121,Re-opening of ALL Golf Facilities Immediately for ALL GOLFERS,False
1122,Covid-19: give economic hardship relief to the hair & beauty industry – support UK salons,False
1123,"Demand Visa, MasterCard, AMEX & Discover Reduce/Waive Certain Fees during COVID 19",True
1124,Get Nassau County To Reverse The Postponement Of The 2020 Fall Season,False
1125,Unemployment Relief For Independent Workers With Mixed Income Types,False
1126,"""Play On""",False
1127,Allowing athletic competition,False
1128,Manitobans Demand a FAIR Contract for Nurses & Quality Patient Care,False
1129,Close UC Berkeley Campus Due to COVID-19 New Cases in Surrounding Areas,False
1130,COVID-19 Hazard pay for all 1199 SEIU healthcare workers now,False
1131,COVID-19 Pandemic: Reinstate Premium Pay for Essential Employees in the State of Maryland,False
1132,Impeach Michigan Governor Gretchen Whitmer NOW,False
1133,Grace-Graduate final year UG students owing to Covid-19,False
1134,82yr Old Woman Battling Leukemia Needs Urgent Commutation of Sentence,False
1135,Online classes for Universidad europea de valencia (COVID-19 Emergency),False
1136,Sack Dominic Cummings!,False
1137,Support excise parity for Canadian craft distilleries,False
1138,Include Australia's Already Disadvantaged in the COVID-19 Stimulus Supplement,False
1139,CANCEL 2021 METRIC BOARD EXAM DUE TO THE WIDE SPREAD OF COVID 19,False
1140,Make DUT shut down all campuses for an appropriate amount of time should COVID-19 worsen.,False
1141,SAVE FAIRLOP SAILING SCHOOL FROM CLOSURE,False
1142,"Governor Kim Reynolds: Suspend Rent, Mortgage, & Utility Payments During This Crisis",False
1143,Deny Mike Harris the Order of Ontario,False
1144,"Help undocumented immigrants
during the COVID-19 crisis",False
1145,"Governor Andy Beshear: Suspend Rent, Mortgage and Utility payments during the Corona Virus",False
1146,Open Fitness Facilities Premier,False
1147,"Petition for all 2020 parents to be granted $3,000 baby support grant",False
1148,"Stop coronavirus - call for permanent ban on commercial wildlife breeding, markets & trade",False
1149,Release COVID-19 Child Care Data in MA!,False
1150,Shutdown the University of Waterloo campus temporarily due to COVID-19,False
1151,Punëtorët informal duhet të përfitojnë nga paketat e ndihmës financiare COVID-19,False
1152,Pay Petsmart employees Hazard pay due to COVID-19.,False
1153,Hazard Pay for Fred Meyer Employees During the Outbreak of COVID-19,False
1154,Allow Michigan Youth Soccer Players To Return To Play,False
1155,Academic Freeze,False
1156,Stop vigilante Covid-19 roadblocks,False
1157,Canada Should Ban Flights from Europe due to COVID-19,False
1158,Close NBPS after Spring Break due to the outbreak of COVID-19 in Broward county.,False
1159,Close QASMT For 2 Weeks (COVID-19),False
1160,Target: Protect your team and community as Covid-19 surges on.,True
1161,Restrict Maximum Monthy BCHydro Charges During Covid-19 Outbreak,False
1162,Ensure Sir Richard Branson sells private assets before being bailed out by the government.,False
1163,Cancel Lucknow University Exams! Mass promotion of students is an option.,False
1164,Norwich University students to remain off-campus in response to COVID-19,False
1165,COVID-19: Change to The Leaving Cert 2020,False
1166,Personal Protective Equipment (PPE) and COVID-19 Health Care for NYPD Officers,False
1167,Allow ski hills to operate during Ontario lockdown,False
1168,Stonewall Jackson Cemetery Name To Remain The Same,False
1169,Bring the AFL grand final to Perth,False
1170,INTI SHOULD CANCELLING ALL PHYSICAL CLASSES TO REDUCE SPREAD OF COVID-19,False
1171,COVID-19 Support for International Students,False
1172,Gofundme deve eliminare i contributi x  le raccolte COVID nel mondo e donare agli ospedali,False
1173,COVID vaccines for California teachers,False
1174,Corona Virus Kenya: Petition to STOP all flights from CHINA & #COVID-19 hotspots,False
1175,Cancel School for CPS,False
1176,Provide federal financial assistance to renters affected by COVID-19,False
1177,COVID-19: Suspend classes and Encourage online teaching at Coventry University,False
1178,Sénégalais de l'extérieur victimes du COVID-19,False
1179,Demand Congress Provide Free School Meals To Every K-12 Student In America,False
1180,Lower Temple University Fall 2020 Tuition,False
1181,AOTA Needs to Address Murders of Black Men and Women to Support OT's Diverse Community,False
1182,Force Big Chain Supermarkets/Takeaways to Drop Delivery Fees During the Covid-19 Pandemic,False
1183,BAN USE OF CHEMICAL CROWD-CONTROL AGENTS DURING THE COVID-19 PANDEMIC,False
1184,Allow virtual HBUHSD teachers to continue instruction online,False
1185,"Tell Governor Newsom to Release Patricia Wright, A Blind Grandmother with Terminal Cancer",False
1186,"Demand to grant  PR Status to Work permit holders, Refugee Claimants and Int. Students.",False
1187,PLEASE SHUT DOWN and CLEAN Amazon facilities that test positive for COVID-19,True
1188,Please Let Massachusetts Golf,False
1189,Stop Deportation- Mother faces deportation that would take her away from her daughter,False
1190,"The stoppage of Justin Trudeau's ""assault weapons"" ban",False
1191,Allow Businesses and small traders to resume in Mumbai.,False
1192,"With The world facing a Covid-19 pandemic, Unisa exams to change from seat-in to portfolio",False
1193,DSTV should give S​.​A. subscribers a payment break or decrease prices during Covid-19,False
1194,Do not transfer our Municipal Commissioner until Covid is eradicated,False
1195,Cover Covid19 Exposed or Contracted Longshore Workers Under Federal Compensation.,True
1196,"SAY NO to using the Wyndham, Fresh Meadows to House 100 Former Inmates and Sex Offenders!",False
1197,Postpone VTU exams,False
1198,Help convince Inslee and WIAA to allow HS spring sports to resume,False
1199,NZTR: Shifting the two Guineas Group One races north will ruin Cup Week in Christchurch!,False
1200,Language Education in the Time of COVID-19,False
1201,COVID-19 Test Kits,False
1202,COVID 19 IN PRISON,False
1203,Get Waled Home,False
1204,Make pass/fail available for Mississippi State Students for the 2020-2021 academic year.,False
1205,Governor Doug Burgum to Issue Mandatory Shelter-in-Place Order,False
1206,Early release due to covid 19,False
1207,Medical professionals need protection and gear to fight Covid 19 !,False
1208,"Save Gilroy Recreation - Theater, Aquatics, Preschool, etc.",False
1209,Class of 2020 to get their certification,False
1210,Calling for Disability- Inclusive Response to Covid-19 Pandemic in the Philippines,False
1211,Open the 2020-2021 School Year Traditionally in Shasta County,False
1212,Save the Enhanced Nursery School Operating Grant!! Say NO to Proposed Amendment to Regs!,False
1213,Cancel the STAAR test for the 2020/2021 school year,False
1214,Justice For Dr. Susan Moore,False
1215,Extend Winter Break for Brock Students,False
1216,Get American crew members home!,False
1217,RAISE PSW WAGES TO $25​.​00/HOUR,False
1218,COVID-19  Dance Studio Industry Economic Hardship,False
1219,Support More Testing for Covid,False
1220,UBC Partial Tuition Refund,False
1221,Close China’s wet market permanently,False
1222,#SaveOurYouth,False
1223,Tuition Adjustments Due to COVID-19,False
1224,Ensure Education. STOP HIKE in School Fee for 2020-2021 #COVID-19,False
1225,Cancel 10th Gujarat Board Exams,False
1226,Cancellation of all University assignments and exams due to instability caused by COVID-19,False
1227,NEU- CLOSE CAMPUS AND START ONLINE TEACHING,False
1228,NOW reinstate all facial treatments from behind and to the side of the face.,False
1229,Equestrian Riding relief,False
1230,UWC must call off university!,False
1231,Cancel Okanagan college  Classes due to COVID-19,False
1232,Request To Have the Option to Make WFU Spring 2020 Classes Pass/Fail Due to COVID-19,False
1233,Stop tourism to the Isle of Wight during the Covid 19 outbreak,False
1234,No profit on Covid-19!,False
1235,Cancel rent payments for international students during Covid 19,False
1236,Tuition and Fee Refund for Campus Services Not Provided Due to COVID-19,False
1237,SE PODRÍAN HABER EVITADO LAS MUERTES POR COVID-19 EN TODO EL MUNDO,False
1238,Make Regis University close its doors now.,False
1239,Post Natal Massage Service as Essential Services,False
1240,Cancellation of RTU Final Semester Examination,False
1241,HPU MUST Allow Housing/Dining Refunds if COVID-19 Impacts Fall 2020 Semester,False
1242,"20 per studio classroom, rather than 20 per premises - if deemed safe.",False
1243,VicRoads refund rego and TAC charged during covid restrictions.,False
1244,"Grant emergency Bond due to the global pandemic of COVID-19, for Qamar Williams / Q money",False
1245,Create a Covid-19 relief package for informal waste pickers of Delhi,False
1246,Take proactive action to mitigate COVID19 in Ethiopia,False
1247,Stellenbosch University to Implement Online Examinations,False
1248,No Schools Till Corona Ends...,False
1249,Recreation Boating During Stay At Home,False
1250,Chancellor Carranza - Don't Take Counselors Away From Students in the South Bronx,False
1251,UK Legalisation & Taxation of Recreational Cannabis to help fund COVID-19 aftermath,False
1252,COVID-19 - Free streaming services for quarantine,False
1253,Help stop the deportation of the Ferreira family during a global pandemic.,False
1254,Make masks mandatory for public settings in the Region of Waterloo.,True
1255,Pay Health Care Students On Placement,False
1256,Support private nurseries through Covid-19,False
1257,cancel school due to the water boil order and COVID 19,False
1258,A Twin Crisis- Gentrification & Covid Destroying Black Business In Harlem,False
1259,Extend the Winter Break at UFV,False
1260,TAX RELIEF FOR NEW JERSEY RESTAURANTS & SMALL BUSINESSES FROM SHUTDOWN DURING COVID-19,False
1261,Orange County Schools Must Follow CA State Guidelines For Re-Opening,False
1262,Cuomo and de Blasio Must Close all school buildings in NYC NOW!,False
1263,Why final year exams shoudn't be Conducted #promote final year students,False
1264,Offer Unconditional Citizenship to ALL non-British NHS Workers,False
1265,We Must Ensure The Safety of Our Children,False
1266,Riconosciamo alla Scuola il suo ruolo di tutela della Salute biopsicosociale,False
1267,Yarra Valley should be classified as rural for Covid-19 restrictions purposes,False
1268,Suspend Rent & Mortgage in Connecticut during COVID-19,False
1269,NYC TRANSIT WORKERS DESERVE HAZARD PAY,False
1270,Covid-19 Safety for Dental Practitioners and Patients in Colorado,False
1271,Call for Peter Weir to resign,False
1272,Temporarily Force Close Restaurants in the U​.​S to stop the spread of Covid-19,False
1273,Covid-19 Pandemic Unemployment Payment for Cross Border Workers,False
1274,Seek Justice for Brutal Massacre of 5 Afro-Colombian Teenagers,False
1275,Ban the Use of Tear Gas on Peaceful Civilians & Protestors,False
1276,COVID-19 : Guarantee people's heat and power,False
1277,Create a COVID-19 testing spot on South Campus,False
1278,Protest Against Covid Return Travellers at Tamworth NSW Australia,False
1279,Close Humber College (COVID-19 / Coronavirus),False
1280,"The IRS Is Holding Thousands Of Falsely Flagged Tax Refunds, During Covid-19 Crisis!!!",False
1281,Henry County Shelter in Place for Covid-19,False
1282,Schools to charge only 50% and No fees for lockdown period. Also No Vaccine No School.,False
1283,Boots to send all non essential staff home amid Covid-19 safety measures,False
1284,Reduce UCI Student Fees During Remote Instruction,False
1285,Government packages and assistance for Music Fraternity in COVID 19 PANDEMIC.,False
1286,Relief Funds for Freelance + Contracted Workers,False
1287,Small Business COVID-19 Support,False
1288,UW Admin create a one-credit class so international students can stay in the US,False
1289,Distinction des cas de Covid-19 entre la Gaspésie et les Iles-de-la-Madeleine,False
1290,Aprite le palestre di arrampicata,False
1291,Stop TFL from removing free travel for under-18s,False
1292,Reduce Canadian Deaths from Covid-19 and Support Canada with Social Distancing and Testing,True
1293,誰ひとり取り残さない。新型コロナウイルスの影響に伴う収入減少に対し、この国に生きる全ての人に所得補償を!,False
1294,Partial refund for 2nd semester fees from Kuwait private schools due to COVID19 closure,False
1295,Postpone Class of 2020 CBE Graduation Ceremonies,False
1296,Tell Doug Ford Critical care is not Elective care. Help our daughter to  get her surgery!,False
1297,COVID-19 outbreak in Clinton County Detention Center,False
1298,DEMAND NCSU to release a statement and action plan to support their international students,False
1299,Resignation of Tedros Adhanom Ghebreyesus - The WHO Director General,False
1300,Justin Trudeau: Do Not Test COVID immunizations on Indigenous Canadians!,False
1301,Set up makeshift crematoriums and designate more burial grounds for COVID victims’ dignity,False
1302,Revoke retroactive fees,False
1303,"Allow students to alter, delay or annul their tenancy agreements because of COVID-19",False
1304,Release Grace from Groves HS from Jail,False
1305,We Want Justice! We Want Peace!,False
1306,"Defy COVID 19: save zoo, stables, farm & stray animal war-refugees in Yemen",False
1307,Close school campuses in Fremont Unified School District to avoid spreading COVID-19,False
1308,Re-classify Fitness Centers as an Essential Business,False
1309,"After serving 25 years , I can die from Covid-19, because I am still incarcerated.",False
1310,Request To Make GMU Fall 2020 Classes Pass/Fail An Option Due to COVID-19,False
1311,CT Students Go Back To School Without Masks or Social Distancing,True
1312,Allow individual water sport participants in South Africa to access the ocean.,False
1313,Cut Carbon Emissions by 50% in 2030 and Reach ZERO emissions by 2050!,False
1314,Demand CA EDD accountability for Unpaid unemployment claims due to Covid 19 measures.,False
1315,Suspend in-person instruction at UC Merced to prevent exposure to COVID-19,False
1316,نطالب وزارة الاتصالات اللبنانية بزيادة سعة الإنترنت وسرعته وتخفيض الأسعار خلال أزمة كورونا,False
1317,Modify SIT's Exam and Grading Policy due to COVID-19,False
1318,CLOSE DOWN ALL EDUCATIONAL INSTITUTIONS!,False
1319,Request CWU To Make Online Classes/Finals Available Due to COVID-19 Deaths In WA State,False
1320,Ensure health workers have enough PPE during Covid-19 to remain safe,False
1321,ECFMG Certification during COVID 19 Crisis,False
1322,Help for Special Needs Family during COVID,False
1323,Demand Louisiana Gov. Edwards take action to reduce the prison population during Covid-19,False
1324,Demand SF City Gov’t Responds To Homeless and Crime CRISIS,False
1325,Stop ICE from sending international students out of the country!,False
1326,Restore Youth Hockey,False
1327,The Ghanaian-Canadian Association of Ontario needs your support!,False
1328,Shut down FISD schools to prevent COVID-19 spreading,False
1329,Hazard pay for X-ray tech at St Mary’s Hospital,False
1330,Declarar pandemia por parte de la OMS | Make official WHO pandemic status - Covid-19,False
1331,UVM students demand partial tuition and housing reimbursement,False
1332,Kids First! Let NM kids practice outdoors sports!,False
1333,Forgive Student Loans for Nurses working during COVID-19,False
1334,WITHDRAW EIA DRAFT 2020,False
1335,#COVID19 CHIEDIAMO CHE TUTTI RESPONSABILI SIANO GIUDICATI DA CORTE INTERNAZIONALE PENALE,False
1336,Nintendo should release Animal Crossing: New Horizons early due to the coronavirus,False
1337,COVID-19 Remembrance and Lessons Learned/COVID-19 Commémoration et Leçons Apprises,False
1338,Close all daycares in British Columbia to stop the spread of COVID-19,False
1339,Close UBC Campus to Prevent the Outbreak of COVID-19,False
1340,Recruitment of Public health officers and public technicians for UHC and prevent COVID 19,False
1341,Federal Student Loan Forgiveness for All,False
1342,Free Ashley Diamond,False
1343,Resignation of Jay Baker,False
1344,Wake up Bihar ( COVID - 19),False
1345,Demand NBC pull Trump Town Hall 10/15,False
1346,Pennsylvania Schools to Void 3/4th Quarter Grading and Allow All Student to Pass 2019/2020,False
1347,Revise Francis Parker School's Covid-19 Teacher Policies,False
1348,Shut Down Illinois Due to the Public Health Threat of Covid-19,False
1349,Cancellation of medical exams covid-19,False
1350,#ShutDownMASS to minimize the spread of coronavirus,False
1351,The University of Michigan community needs a better testing plan,False
1352,Hold Trump Accountable For Misleading Of Covid-19,False
1353,Keep Austin Building Safely During Covid-19 Shelter In Place Order,False
1354,Insurance Companies deny therapy to children for PT/OT/ST during global COVID-19 pandemic.,False
1355,Recognize and Demarcate Orthodontic Procedures Separately from Other Dental Procedures,False
1356,Close BC Schools to slow the spread of COVID-19,False
1357,Postpone/Cancel the AP Inter-board exams.,False
1358,Save EasyJet jobs.,False
1359,Poor street dog raped by strangers during Covid -19 Lockdown,False
1360,Save Manchester's historic Belle Vue Stadium,False
1361,Fermiamo il calcio! [ITA-ENG] ~Covid-19,False
1362,Expand Screening to Stop Covid-19 from Becoming an Epidemic,False
1363,Teachers For Good Trouble - Stop Standardized Testing During COVID-19 Pandemic,False
1364,Stop pig slaughterhouse at Ballymoney NI; save pigs and local community from proposed hell,False
1365,Help the 99% Recover from COVID-19 Crisis,False
1366,"Coordinación supranacional ante el COVID-19
Supranational coordination against COVID-19",False
1367,Suspend Rent and Mortgage payments in California during COVID-19,False
1368,Postponement and/or cancellation of all examinations in light of the COVID-19 Pandemic.,False
1369,Engage for a better world after COVID-19 (#Engage4Better),False
1370,Release low risk delaware prisoners due to covid-19 outbreak,False
1371,"Artists, Creators, Tattooists, Musicians and Sole Traders need your help!",False
1372,Halt the planned cuts to West Sussex Children and Family Centres,False
1373,Revoke CEWS funding from anti-choice and hate groups,False
1374,2020 Graduation after COVID-19,False
1375,Petition for a public enquiry into unlawful Dáil procedure regarding covid 19 legislation.,False
1376,Please change BC COVID 19 testing measures ASAP,False
1377,Government of British Columbia: Do not single out hairstylists in phase two.*,False
1378,No school for all Allen ISD during the Coronavirus (COVID-19) Outbreak,False
1379,Exempt the non-EU students from paying the tuition fee of SS due to the Covid - 19 crisis.,False
1380,40% to 50% REDUCTION IN TUTION FEES,False
1381,BCIT STUDENT’S REFUND DUE THE COVID-19,False
1382,Appeal for Urgent Action on the Attacks Against the CPA and its Leaders,False
1383,#saveProjectSPELL,False
1384,Abolish quarantine rule to enter Sarawak #malaysiaformalaysians,False
1385,SUPPORT CARE HOMES DURING COVID-19 & AFTER,False
1386,Exclude kids from the ‘rule of 6’ law in England.,False
1387,#NUStopOnlineClassesNow #WalangIwananNationalian,False
1388,Hazard Pay for Lassens employees during COVID-19 Outbreak,False
1389,Tell Emory University to stop torturing nonhuman primates!,False
